"id","nombre","descripcion","tipo_capa","fecha_registro","id_categoria","id_institucion","usuario_registro","fecha_registro-2"
137,"Densidad de Cultivos de Coca 2012-2020",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
138,"Densidad del Cultivo de Coca 2018",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
139,"Densidad del Cultivo de Coca 2019",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
140,"Densidad del Cultivo de Coca 2020",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
141,"Densidad del Cultivo de Coca 2021",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
142,"Densidad del Cultivo de Coca 2022",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
143,"Densidad del Cultivo de Coca 2023",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
144,"Zonas de producción",NULL,1,NULL,2,49,1,"2026-02-18 10:17:21.177581-05"
145,"Zonas Estratégicas de Intervención",NULL,1,NULL,17,49,1,"2026-02-18 10:17:21.177581-05"
146,"Investigadores del RENACYT por edad - distrito (Reglamento 2021)",NULL,1,NULL,17,59,1,"2026-02-18 10:17:21.177581-05"
