id_layer;idtematica;idsubtematico;ide;geo;capa;entidad;frec_act;fecha_reg;fecha_prox;wms;wfs;arcgis;wmts;responsable_geo;estado_proc;fecha_proc;responsable_pub;estado_pub_geo;fecha_pub_geo;estado_ide_proc;fecha_proc_ide;estado_pub_ide;fecha_pub_ide;descripcion;observacion;estado_actu;id_institucion;id_categoria
11271;46;901;NO;SI;Centros de Acceso Digital (CAD);Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/06/2021;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_localidad_cad_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
11272;46;901;NO;SI;Espacios Públicos de Acceso Digital (EPAD);Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/06/2021;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_localidad_epad_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
23989;42;1361;NO;SI;Nodos de la Red Regional;Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/02/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_infraestuctura_nodos_red_regional_foptica_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
23990;42;1361;NO;SI;Nodos de la Red Nacional;Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/02/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_infraestuctura_nodos_rdnfo_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
27985;42;1361;NO;SI;Locales escolares;Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/02/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_infraestructura_loc_esc_pron_feb2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
27986;42;1361;NO;SI;Establecimientos de Salud;Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/02/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_infraestructura_estable_salud_pronatel_feb2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
27987;42;1361;NO;SI;Dependencias Policiales;Programa Nacional de Telecomunicaciones (PRONATEL);Variable;01/02/2022;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_infraestructura_dependencias_policiales_feb2022_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;214;19
39484;42;1361;NO;SI;Centros Poblados - Beneficiarios;Programa Nacional de Telecomunicaciones (PRONATEL);360;19/12/2023;13/12/2024;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240416105813___Localidades_Beneficiarias/wms?service=WMS&request=GetCapabilities;;;;Luis Rodriguez;Actualización;10/01/2024;Luis Rodriguez;Publicado;16/04/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;214;19
40045;46;39;NO;SI;Plataformas Itinerantes (PIAS) 2023;Programa Nacional Plataformas de Acción para la Inclusión Social (PNAIS);Variable;31/12/2023;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240903091948___Capa2_Plataformas_itinerantes_2023/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;02/09/2024;Connie Castro;Publicado;03/09/2024;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;240;17
40705;46;39;NO;SI;Plataformas Itinerantes (PIAS) 2024;Programa Nacional Plataformas de Acción para la Inclusión Social (PNAIS);Variable;31/12/2024;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250205182035___Capa2_Puntos_de_atencion_Dic2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;05/02/2025;Connie Castro;Publicado;06/02/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;240;17
41244;46;39;NO;SI;Tambos Operativos;Programa Nacional Plataformas de Acción para la Inclusión Social (PNAIS);180;21/07/2025;17/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250724151032___Capa1_Tambos_Operativos_210725/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Actualización;22/07/2025;Connie Castro;Publicado;22/07/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;240;17
41247;46;39;NO;SI;Plataformas Itinerantes (PIAS) 2025;Programa Nacional Plataformas de Acción para la Inclusión Social (PNAIS);180;30/06/2025;27/12/2025;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250724182111___Capa2_Puntos_de_atencion_300625/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;24/07/2025;Connie Castro;Publicado;24/07/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;240;17
41920;51;2560;SI;SI;Comportamiento Nivel Freático Avenida 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientonf2022/peru_pech_007_nf_periodo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento del nivel freático en el ámbito de influencia del PECH.;Sin observación;ACTUALIZADO;2148;2
41921;51;2560;SI;SI;Comportamiento Nivel Freático Estiaje 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientonf2022/peru_pech_007_nf_periodo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento del nivel freático en el ámbito de influencia del PECH.;Sin observación;ACTUALIZADO;2148;2
41924;51;2560;SI;SI;Red de Monitoreo del Agua Subterránea Avenida 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozos2022/peru_pech_007_red_monitoreo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de pozos de agua subterránea herramienta utilizada en la gestión de recursos hídricos en el ámbito de influencia del PECH..;Sin observación;ACTUALIZADO;2148;2
41925;51;2560;SI;SI;Red de Monitoreo del Agua Subterránea Estiaje 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozos2022/peru_pech_007_red_monitoreo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de pozos de agua subterránea herramienta utilizada en la gestión de recursos hídricos en el ámbito de influencia del PECH..;Sin observación;ACTUALIZADO;2148;2
41927;51;2560;SI;SI;Red de Monitoreo del Agua Subterránea Avenida 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozos2024/peru_pech_007_red_monitoreo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de pozos de agua subterránea herramienta utilizada en la gestión de recursos hídricos en el ámbito de influencia del PECH..;Sin observación;ACTUALIZADO;2148;2
41928;51;2560;SI;SI;Red de Monitoreo del Agua Subterránea Estiaje 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozos2024/peru_pech_007_red_monitoreo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de pozos de agua subterránea herramienta utilizada en la gestión de recursos hídricos en el ámbito de influencia del PECH..;Sin observación;ACTUALIZADO;2148;2
41929;51;2560;SI;SI;Comportamiento de la Salinidad del Agua Subterránea Avenida 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientoce2022/peru_pech_007_ce_periodo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento de la Salinidad del Agua Freática en el ámbito de influencia del PECH;Sin observación;ACTUALIZADO;2148;2
41930;51;2560;SI;SI;Comportamiento de la Salinidad del Agua Subterránea Estiaje 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientoce2022/peru_pech_007_ce_periodo_avenida_estiaje_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento de la Salinidad del Agua Freática en el ámbito de influencia del PECH;Sin observación;ACTUALIZADO;2148;2
41932;51;2560;SI;SI;Comportamiento de la Salinidad del Agua Subterránea Avenida 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientoce2024/peru_pech_007_ce_periodo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento de la Salinidad del Agua Freática en el ámbito de influencia del PECH;Sin observación;ACTUALIZADO;2148;2
42109;51;2560;SI;SI;Comportamiento de la Salinidad del Agua Subterránea Estiaje 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientoce2024/peru_pech_007_ce_periodo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;13/01/2026;Mario Flores;Publicado;13/01/2026;Incorporación;13/01/2026;Publicado;13/01/2026;Sin descripción;Sin observación;ACTUALIZADO;2148;2
41933;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Descenso 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2022/peru_pech_007_red_pozos_monitoreo_casub_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41934;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Estiaje 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2022/peru_pech_007_red_pozos_monitoreo_casub_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41935;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Incremento 2022 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2022/peru_pech_007_red_pozos_monitoreo_casub_2022/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41936;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Descenso 2023 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2023/peru_pech_007_red_pozos_monitoreo_casub_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41937;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Estiaje 2023 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2023/peru_pech_007_red_pozos_monitoreo_casub_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41938;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Incremento 2023 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2023/peru_pech_007_red_pozos_monitoreo_casub_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41940;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Estiaje 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2024/peru_pech_007_red_pozos_monitoreo_casub_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41941;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Incremento 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2024/peru_pech_007_red_pozos_monitoreo_casub_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
41939;51;2560;SI;SI;Red de Monitoreo de la Calidad del Agua Subterránea Descenso 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2024/peru_pech_007_red_pozos_monitoreo_casub_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de los pozos y su calidad del Agua subterránea;Sin observación;ACTUALIZADO;2148;2
42110;51;2560;SI;SI;Comportamiento Nivel Freático Avenida 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientonf2024/peru_pech_007_nf_periodo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento del nivel freático en el ámbito de influencia del PECH.;Sin observación;ACTUALIZADO;2148;2
42108;51;2560;SI;SI;Comportamiento Nivel Freático Estiaje 2024 - Proyecto Especial Chavimochic;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientonf2024/peru_pech_007_nf_periodo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;13/01/2026;Mario Flores;Publicado;13/01/2026;Incorporación;13/01/2026;Publicado;13/01/2026;Sin descripción;Sin observación;ACTUALIZADO;2148;2
41922;51;2560;SI;SI;Comportamiento Nivel Freático 2023 - Avenida;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientonf2023/peru_pech_007_nf_periodo_avenida_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento del nivel freático en el ámbito de influencia del PECH.;Sin observación;ACTUALIZADO;2148;2
41926;51;2560;SI;SI;Red Monitoreo de Pozos 2023 - Avenida;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/redpozos2023/peru_pech_007_red_pozos_monitoreo_avenida_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Puntos que representan la red de monitoreo de pozos de agua subterránea herramienta utilizada en la gestión de recursos hídricos en el ámbito de influencia del PECH..;Sin observación;ACTUALIZADO;2148;2
41931;51;2560;SI;SI;Comportamiento Conductividad Eléctrica 2023 - Avenida;Proyecto Especial CHAVIMOCHIC;Servicios;06/01/2026;06/01/2026;https://gis.chavimochic.gob.pe/geoserver/comportamientoce2023/peru_pech_007_ce_periodo_avenida_2023/wms?request=GetCapabilities&service=WMS;;;;Mario Flores;Incorporación;19/11/2025;Mario Flores;Publicado;19/11/2025;Incorporación;1/11/2025;Publicado;20/11/2025;Áreas que representan el comportamiento de la Salinidad del Agua Freática en el ámbito de influencia del PECH;Sin observación;ACTUALIZADO;2148;2
